ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050804	modulation of chemical synaptic transmission	20/249	480/18449	0.0416666666666667	3.08718206157965	5.41948005617622	8.79687905238975e-06	0.0182709977475957	0.0182709977475957	SLC6A4/GRIA1/CHRM2/CHRNB4/SYT12/NMU/ADRA1A/SYT4/RETN/CHRM1/CHRNA2/TNR/NTNG1/NRG3/FAM107A/NXPH4/AGER/SLC24A2/NETO1/ADCY8	20
GO:0008544	epidermis development	15/249	287/18449	0.0522648083623693	3.87242349187692	5.7364895547413	8.8218021680592e-06	0.0182709977475957	0.0182709977475957	SPRR1B/FOXI3/RBP2/ABCA12/KRT16/KRT6C/KRT6B/FOXE1/HOXB13/KRT6A/SPRR3/KRT75/GRHL3/PITX2/GAL	15
GO:0099177	regulation of trans-synaptic signaling	20/249	482/18449	0.04149377593361	3.07437217750671	5.39772852932114	9.34896695254768e-06	0.0182709977475957	0.0182709977475957	SLC6A4/GRIA1/CHRM2/CHRNB4/SYT12/NMU/ADRA1A/SYT4/RETN/CHRM1/CHRNA2/TNR/NTNG1/NRG3/FAM107A/NXPH4/AGER/SLC24A2/NETO1/ADCY8	20
GO:0030574	collagen catabolic process	6/249	43/18449	0.13953488372093	10.3384701597086	7.17082095356994	2.28337793039258e-05	0.0334686120147292	0.0334686120147292	MMP13/MMP1/MMP12/MMP3/MMP11/KLK6	6
GO:0001501	skeletal system development	15/249	340/18449	0.0441176470588235	3.26878100637845	4.93882259549745	6.31274115241803e-05	0.0740232027532538	0.0740232027532538	COL11A1/DLX6/SHOX2/GDF10/MMP13/HHIP/MYOC/HMGA2/HOXC11/TFAP2A/DLL3/IHH/HOXB9/PITX1/PITX2	15
GO:0043588	skin development	12/249	236/18449	0.0508474576271186	3.76740861752093	5.00468987973919	9.14758114310095e-05	0.0796415656712695	0.0796415656712695	SPRR1B/FOXI3/ABCA12/KRT16/KRT6C/KRT6B/FOXE1/KRT6A/SPRR3/KRT75/GRHL3/GAL	12
GO:0031424	keratinization	7/249	79/18449	0.0886075949367089	6.56514666259977	5.79794653358015	9.50862970661584e-05	0.0796415656712695	0.0796415656712695	SPRR1B/KRT16/KRT6C/KRT6B/KRT6A/SPRR3/KRT75	7
GO:0010817	regulation of hormone levels	18/249	485/18449	0.0371134020618557	2.7498198981493	4.5677394316348	0.000110742554000313	0.0811604492629792	0.0811604492629792	ECRG4/NMU/RETN/ABCA12/CYP17A1/ADH1B/PCSK2/AKR1B15/AKR1B10/EDN3/AWAT2/FOXE1/CYP1A2/NR0B2/GAL/ADCY8/KLK6/KISS1R	18
GO:0009611	response to wounding	18/249	494/18449	0.0364372469635627	2.69972196478221	4.47906413325048	0.000139253316957611	0.0871984149899988	0.0871984149899988	SLC6A4/ECRG4/F11/PF4/GP9/ODAM/SCUBE1/MMP12/ANGPT4/HOXB13/KRT6A/APOH/AGER/FGF10/SPRR3/ANGPTL7/KLK6/CPB2	18
GO:0007218	neuropeptide signaling pathway	8/249	113/18449	0.0707964601769911	5.24547748516189	5.29483082066971	0.000148726616049802	0.0871984149899988	0.0871984149899988	ECRG4/NPSR1/NMU/AGRP/NXPH4/GAL/SSTR4/KISS1R	8
GO:0050806	positive regulation of synaptic transmission	9/249	147/18449	0.0612244897959184	4.53626751905581	5.03492642252541	0.000175717644240191	0.0936575043800218	0.0936575043800218	GRIA1/SYT12/NMU/ADRA1A/RETN/FAM107A/AGER/SLC24A2/ADCY8	9
GO:0019730	antimicrobial humoral response	10/249	184/18449	0.0543478260869565	4.02675921075607	4.82631396400113	0.00020569180536808	0.100497587906088	0.100497587906088	IL36RN/PF4/PLA2G1B/PGLYRP3/PGC/PGLYRP4/KRT6A/PPBP/H2BC9/WFDC12	10
GO:0009913	epidermal cell differentiation	10/249	191/18449	0.0523560209424084	3.8791816480582	4.67840453838552	0.000277847341250968	0.125309150904186	0.125309150904186	SPRR1B/FOXI3/ABCA12/KRT16/KRT6C/KRT6B/KRT6A/SPRR3/KRT75/PITX2	10
GO:2000252	negative regulation of feeding behavior	3/249	11/18449	0.272727272727273	20.2070098576123	7.45311497777725	0.000369943879620906	0.15207189951523	0.15207189951523	NPSR1/NMU/RETN	3
GO:1903532	positive regulation of secretion by cell	12/249	276/18449	0.0434782608695652	3.22140736860485	4.34918679139401	0.000389063362225558	0.15207189951523	0.15207189951523	SLC6A4/ECRG4/ANKRD1/NMU/SYT4/RETN/PLA2G1B/EDN3/NR0B2/GAL/ADCY8/KISS1R	12
GO:0098773	skin epidermis development	6/249	74/18449	0.0810810810810811	6.00748941712797	5.04848244743076	0.00048977437182709	0.167506287813759	0.167506287813759	FOXI3/ABCA12/KRT16/FOXE1/GRHL3/GAL	6
GO:0050878	regulation of body fluid levels	13/249	327/18449	0.0397553516819572	2.94556820554389	4.15198617004996	0.000526713958449243	0.167506287813759	0.167506287813759	SLC6A4/F11/PF4/GP9/CHRM1/SCUBE1/ANGPT4/APOH/FGF10/ANGPTL7/ADCY8/AQP4/CPB2	13
GO:0046887	positive regulation of hormone secretion	8/249	137/18449	0.0583941605839416	4.32656172133791	4.57116190845637	0.000550891160890807	0.167506287813759	0.167506287813759	ECRG4/NMU/RETN/EDN3/NR0B2/GAL/ADCY8/KISS1R	8
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	8/249	138/18449	0.0579710144927536	4.29520982480647	4.54469989455386	0.000578104006140173	0.167506287813759	0.167506287813759	PF4/PLA2G1B/PGLYRP3/PGC/PGLYRP4/KRT6A/PPBP/H2BC9	8
GO:0006959	humoral immune response	12/249	291/18449	0.0412371134020619	3.05535544238811	4.13369139176753	0.000622926193017879	0.167506287813759	0.167506287813759	IL36RN/PF4/PLA2G1B/PGLYRP3/PGC/C8B/PGLYRP4/KRT6A/PPBP/H2BC9/CD5L/WFDC12	12
GO:0007597	blood coagulation, intrinsic pathway	3/249	13/18449	0.230769230769231	17.0982391102873	6.79133767464125	0.000628541417687652	0.167506287813759	0.167506287813759	F11/GP9/APOH	3
GO:2000833	positive regulation of steroid hormone secretion	3/249	13/18449	0.230769230769231	17.0982391102873	6.79133767464125	0.000628541417687652	0.167506287813759	0.167506287813759	ECRG4/RETN/GAL	3
GO:0051047	positive regulation of secretion	12/249	294/18449	0.0408163265306122	3.02417834603721	4.09225735309	0.000681634422938221	0.172315016829797	0.172315016829797	SLC6A4/ECRG4/ANKRD1/NMU/SYT4/RETN/PLA2G1B/EDN3/NR0B2/GAL/ADCY8/KISS1R	12
GO:0042445	hormone metabolic process	10/249	217/18449	0.0460829493087558	3.4143949068162	4.18465483479322	0.000756343921195287	0.172315016829797	0.172315016829797	CYP17A1/ADH1B/PCSK2/AKR1B15/AKR1B10/AWAT2/FOXE1/CYP1A2/GAL/KLK6	10
GO:0006721	terpenoid metabolic process	7/249	111/18449	0.0630630630630631	4.67249176887731	4.53925897371737	0.000773791037541955	0.172315016829797	0.172315016829797	RBP2/ADH1B/AKR1B15/AKR1B10/AWAT2/HMGCS2/CYP1A2	7
GO:0015670	carbon dioxide transport	3/249	14/18449	0.214285714285714	15.8769363166954	6.51320241659851	0.000792011479289687	0.172315016829797	0.172315016829797	HBA1/RHBG/HBA2	3
GO:0042572	retinol metabolic process	5/249	54/18449	0.0925925925925926	6.86040458128812	5.04444286622509	0.000793536662869608	0.172315016829797	0.172315016829797	ADH1B/AKR1B15/AKR1B10/AWAT2/CYP1A2	5
GO:0030216	keratinocyte differentiation	8/249	147/18449	0.054421768707483	4.03223779471628	4.31729050749914	0.000875341626247443	0.183184674797953	0.183184674797953	SPRR1B/ABCA12/KRT16/KRT6C/KRT6B/KRT6A/SPRR3/KRT75	8
GO:0042060	wound healing	14/249	393/18449	0.0356234096692112	2.63942283127421	3.84251087795323	0.0009521215634539	0.183184674797953	0.183184674797953	SLC6A4/F11/PF4/GP9/ODAM/SCUBE1/MMP12/ANGPT4/KRT6A/APOH/FGF10/SPRR3/ANGPTL7/CPB2	14
GO:0050890	cognition	10/249	224/18449	0.0446428571428571	3.3076950659782	4.06450148637189	0.000963868174516274	0.183184674797953	0.183184674797953	SLC6A4/GRIA1/SYT4/CHRM1/STRA6/FAM107A/TMPRSS11E/AGER/NETO1/ADCY8	10
GO:0048521	negative regulation of behavior	3/249	15/18449	0.2	14.8184738955823	6.26230974702817	0.000980181614479601	0.183184674797953	0.183184674797953	NPSR1/NMU/RETN	3
GO:0007631	feeding behavior	6/249	85/18449	0.0705882352941176	5.23004961020553	4.57203878788213	0.00102247773451	0.183184674797953	0.183184674797953	NPSR1/NMU/RETN/AGRP/STRA6/GAL	6
GO:0016485	protein processing	10/249	226/18449	0.0442477876106195	3.27842342822618	4.0310421953133	0.00103105820711794	0.183184674797953	0.183184674797953	F11/TMPRSS11A/TMPRSS11D/PCSK2/IHH/CLEC3B/TMPRSS11E/APOH/MAGEA3/KLK6	10
GO:0050795	regulation of behavior	6/249	86/18449	0.0697674418604651	5.1692350798543	4.53286115298075	0.00108695972297483	0.187436613405925	0.187436613405925	GRIA1/NPSR1/NMU/RETN/AGRP/STRA6	6
GO:0048538	thymus development	3/249	16/18449	0.1875	13.8923192771084	6.03436612259507	0.0011944035633972	0.189597041074937	0.189597041074937	FOXI3/FOXE1/FGF10	3
GO:0001523	retinoid metabolic process	6/249	88/18449	0.0681818181818182	5.05175246440307	4.45630287523304	0.00122524324291165	0.189597041074937	0.189597041074937	RBP2/ADH1B/AKR1B15/AKR1B10/AWAT2/CYP1A2	6
GO:0060291	long-term synaptic potentiation	6/249	88/18449	0.0681818181818182	5.05175246440307	4.45630287523304	0.00122524324291165	0.189597041074937	0.189597041074937	GRIA1/SYT12/FAM107A/AGER/SLC24A2/ADCY8	6
GO:0006720	isoprenoid metabolic process	7/249	121/18449	0.0578512396694215	4.286335424342	4.24214647345317	0.00128421849714023	0.189597041074937	0.189597041074937	RBP2/ADH1B/AKR1B15/AKR1B10/AWAT2/HMGCS2/CYP1A2	7
GO:0050886	endocrine process	6/249	89/18449	0.0674157303370786	4.99499120075809	4.4188892446179	0.00129923861522686	0.189597041074937	0.189597041074937	AGTR2/ECRG4/RETN/EDN3/GAL/KISS1R	6
GO:0048732	gland development	10/249	234/18449	0.0427350427350427	3.16634057597913	3.90084505106548	0.00133932508128756	0.189597041074937	0.189597041074937	FOXI3/OTC/STRA6/FOXE1/IHH/HMGCS2/HOXB13/HOXA10/FGF10/PITX2	10
GO:0007586	digestion	7/249	122/18449	0.0573770491803279	4.25120152742116	4.2142155012282	0.0013470334799856	0.189597041074937	0.189597041074937	NPSR1/NMU/CHRM1/UCN2/PGC/FGF10/CHIA	7
GO:0048729	tissue morphogenesis	14/249	408/18449	0.0343137254901961	2.54238522718324	3.68494711806945	0.00135819132272682	0.189597041074937	0.189597041074937	AGTR2/ANKRD1/TNNC1/KRT16/SHOX2/POU4F1/HMGA2/TFAP2A/FOXE1/IHH/MMP12/KRT6A/FGF10/GRHL3	14
GO:0016101	diterpenoid metabolic process	6/249	92/18449	0.0652173913043478	4.83211105290728	4.30992557293499	0.0015418255235102	0.210226117310239	0.210226117310239	RBP2/ADH1B/AKR1B15/AKR1B10/AWAT2/CYP1A2	6
GO:0007605	sensory perception of sound	7/249	126/18449	0.0555555555555556	4.11624274877287	4.10541332177341	0.00162267828109534	0.212509617865923	0.212509617865923	COL11A1/USH1G/LHFPL3/PTPRQ/TFAP2A/GJB6/PCDH15	7
GO:0048534	hematopoietic or lymphoid organ development	4/249	38/18449	0.105263157894737	7.79919678714859	4.90737611559756	0.0016673106637954	0.212509617865923	0.212509617865923	FOXI3/FOXE1/FGF10/PITX2	4
GO:0060259	regulation of feeding behavior	4/249	38/18449	0.105263157894737	7.79919678714859	4.90737611559756	0.0016673106637954	0.212509617865923	0.212509617865923	NPSR1/NMU/RETN/AGRP	4
GO:0048286	lung alveolus development	3/249	18/18449	0.166666666666667	12.3487282463186	5.63439933539165	0.001706072970408	0.212823528202173	0.212823528202173	STRA6/CLDN18/FGF10	3
GO:0033574	response to testosterone	4/249	39/18449	0.102564102564103	7.59921738234991	4.82543498218235	0.0018384013053251	0.224553059440022	0.224553059440022	HMGCS2/HOXB13/HOXA10/CA9	4
GO:0042303	molting cycle	5/249	66/18449	0.0757575757575758	5.61305829378119	4.39128213955491	0.0019673466303889	0.22789964577485	0.22789964577485	FOXI3/TERT/KRT16/FOXE1/GAL	5
GO:0042633	hair cycle	5/249	66/18449	0.0757575757575758	5.61305829378119	4.39128213955491	0.0019673466303889	0.22789964577485	0.22789964577485	FOXI3/TERT/KRT16/FOXE1/GAL	5
GO:0051899	membrane depolarization	6/249	97/18449	0.0618556701030928	4.58303316358216	4.13841099536444	0.00202090686305633	0.22789964577485	0.22789964577485	SLC6A4/CHRNB4/MYOC/CHRNA2/CAV3/KISS1R	6
GO:0044060	regulation of endocrine process	4/249	40/18449	0.1	7.40923694779116	4.74635096883133	0.00202128288935566	0.22789964577485	0.22789964577485	ECRG4/RETN/GAL/KISS1R	4
GO:0015669	gas transport	3/249	20/18449	0.15	11.1138554216867	5.29321431592529	0.00233651268245094	0.253684701059442	0.253684701059442	HBA1/RHBG/HBA2	3
GO:0019370	leukotriene biosynthetic process	3/249	20/18449	0.15	11.1138554216867	5.29321431592529	0.00233651268245094	0.253684701059442	0.253684701059442	GGTLC1/GGTLC2/PLA2G1B	3
GO:0095500	acetylcholine receptor signaling pathway	4/249	43/18449	0.0930232558139535	6.89231343980573	4.52458742776335	0.00264471609784971	0.281232284376734	0.281232284376734	CHRM2/CHRNB4/CHRM1/CHRNA2	4
GO:2000831	regulation of steroid hormone secretion	3/249	21/18449	0.142857142857143	10.5846242111302	5.14025021675096	0.00269896451436354	0.281232284376734	0.281232284376734	ECRG4/RETN/GAL	3
GO:0007596	blood coagulation	9/249	216/18449	0.0416666666666667	3.08718206157965	3.60908215054201	0.00273413614352274	0.281232284376734	0.281232284376734	SLC6A4/F11/PF4/GP9/SCUBE1/ANGPT4/APOH/ANGPTL7/CPB2	9
GO:0032963	collagen metabolic process	6/249	105/18449	0.0571428571428571	4.23384968445209	3.88692429833203	0.00301107367175171	0.284714261181901	0.284714261181901	MMP13/MMP1/MMP12/MMP3/MMP11/KLK6	6
GO:0048705	skeletal system morphogenesis	6/249	105/18449	0.0571428571428571	4.23384968445209	3.88692429833203	0.00301107367175171	0.284714261181901	0.284714261181901	COL11A1/MMP13/HHIP/HOXC11/TFAP2A/HOXB9	6
GO:0022617	extracellular matrix disassembly	5/249	73/18449	0.0684931506849315	5.07481982725422	4.08021430547629	0.00306420106019609	0.284714261181901	0.284714261181901	MMP13/MMP1/MMP12/MMP3/MMP11	5
GO:0060078	regulation of postsynaptic membrane potential	7/249	141/18449	0.049645390070922	3.6783445840098	3.73417080929774	0.00306527983283588	0.284714261181901	0.284714261181901	HTR3C/GRIA1/CHRNB4/CHRM1/CHRNA2/GABRA3/HTR3A	7
GO:0050817	coagulation	9/249	220/18449	0.0409090909090909	3.03105147864184	3.54478152522005	0.00308922693627769	0.284714261181901	0.284714261181901	SLC6A4/F11/PF4/GP9/SCUBE1/ANGPT4/APOH/ANGPTL7/CPB2	9
GO:0007610	behavior	13/249	399/18449	0.0325814536340852	2.41403710078409	3.34000620518664	0.00312390751853895	0.284714261181901	0.284714261181901	AGTR2/SLC6A4/GRIA1/NPSR1/NMU/SYT4/RETN/AGRP/STRA6/AGER/NETO1/GAL/ADCY8	13
GO:1905145	cellular response to acetylcholine	4/249	45/18449	0.0888888888888889	6.58598839803659	4.38822410236579	0.00312663841179994	0.284714261181901	0.284714261181901	CHRM2/CHRNB4/CHRM1/CHRNA2	4
GO:0034308	primary alcohol metabolic process	6/249	106/18449	0.0566037735849057	4.19390770629689	3.85725842588393	0.00315647739669514	0.284714261181901	0.284714261181901	CYP17A1/ADH1B/AKR1B15/AKR1B10/AWAT2/CYP1A2	6
GO:0045109	intermediate filament organization	5/249	74/18449	0.0675675675675676	5.00624118093998	4.03903764888034	0.00325075371877355	0.287017139689861	0.287017139689861	KRT16/KRT6C/KRT6B/KRT6A/KRT75	5
GO:0007599	hemostasis	9/249	222/18449	0.0405405405405405	3.00374470856399	3.51317596940333	0.00327991614518518	0.287017139689861	0.287017139689861	SLC6A4/F11/PF4/GP9/SCUBE1/ANGPT4/APOH/ANGPTL7/CPB2	9
GO:0050954	sensory perception of mechanical stimulus	7/249	144/18449	0.0486111111111111	3.60171240517626	3.66601545646536	0.00344475309277793	0.295093135090354	0.295093135090354	COL11A1/USH1G/LHFPL3/PTPRQ/TFAP2A/GJB6/PCDH15	7
GO:0048167	regulation of synaptic plasticity	8/249	183/18449	0.0437158469945355	3.23901068755898	3.56039849969927	0.00347503971961572	0.295093135090354	0.295093135090354	GRIA1/SYT12/SYT4/FAM107A/AGER/SLC24A2/NETO1/ADCY8	8
GO:0019755	one-carbon compound transport	3/249	23/18449	0.130434782608696	9.66422210581456	4.86313791427582	0.0035231996343723	0.295093135090354	0.295093135090354	HBA1/RHBG/HBA2	3
GO:0031640	killing of cells of another organism	6/249	109/18449	0.055045871559633	4.07847905383	3.77040854322361	0.00362419680739853	0.295120359469133	0.295120359469133	PF4/PGLYRP3/C8B/PGLYRP4/KRT6A/PPBP	6
GO:0141061	disruption of cell in another organism	6/249	109/18449	0.055045871559633	4.07847905383	3.77040854322361	0.00362419680739853	0.295120359469133	0.295120359469133	PF4/PGLYRP3/C8B/PGLYRP4/KRT6A/PPBP	6
GO:0030195	negative regulation of blood coagulation	4/249	48/18449	0.0833333333333333	6.1743641231593	4.1985131482258	0.00395672406875742	0.303563322783131	0.303563322783131	F11/PF4/APOH/CPB2	4
GO:1900047	negative regulation of hemostasis	4/249	48/18449	0.0833333333333333	6.1743641231593	4.1985131482258	0.00395672406875742	0.303563322783131	0.303563322783131	F11/PF4/APOH/CPB2	4
GO:1905144	response to acetylcholine	4/249	48/18449	0.0833333333333333	6.1743641231593	4.1985131482258	0.00395672406875742	0.303563322783131	0.303563322783131	CHRM2/CHRNB4/CHRM1/CHRNA2	4
GO:0007274	neuromuscular synaptic transmission	3/249	24/18449	0.125	9.26154618473896	4.73698306577046	0.00398676033673906	0.303563322783131	0.303563322783131	CHRNB4/CHRM1/CHRNA2	3
GO:0035929	steroid hormone secretion	3/249	24/18449	0.125	9.26154618473896	4.73698306577046	0.00398676033673906	0.303563322783131	0.303563322783131	ECRG4/RETN/GAL	3
GO:0048565	digestive tract development	5/249	78/18449	0.0641025641025641	4.7495108639687	3.88145131845781	0.00407929575670574	0.306512164008161	0.306512164008161	OTC/STRA6/FOXE1/HMGCS2/SFRP5	5
GO:0001906	cell killing	9/249	231/18449	0.038961038961039	2.88671569394461	3.37520944427484	0.00425566112590739	0.306512164008161	0.306512164008161	PF4/PGLYRP3/RAET1L/SERPINB4/C8B/PGLYRP4/KRT6A/PPBP/AGER	9
GO:0060986	endocrine hormone secretion	4/249	49/18449	0.0816326530612245	6.04835669207442	4.13883187833242	0.00426351122557467	0.306512164008161	0.306512164008161	ECRG4/RETN/GAL/KISS1R	4
GO:0141060	disruption of anatomical structure in another organism	6/249	113/18449	0.0530973451327434	3.93410811387142	3.65933069408589	0.00432554728232222	0.306512164008161	0.306512164008161	PF4/PGLYRP3/C8B/PGLYRP4/KRT6A/PPBP	6
GO:0006816	calcium ion transport	13/249	416/18449	0.03125	2.31538654618474	3.17398371435205	0.00443413703447582	0.306512164008161	0.306512164008161	HTR3C/CHRNB4/NPSR1/TRPM8/GP9/GPM6A/PLA2G1B/CALML3/CACNA1S/CHRNA2/CAV3/HTR3A/SLC24A2	13
GO:0016540	protein autoprocessing	3/249	25/18449	0.12	8.8910843373494	4.617993862578	0.00448571107116563	0.306512164008161	0.306512164008161	PCSK2/IHH/KLK6	3
GO:0031639	plasminogen activation	3/249	25/18449	0.12	8.8910843373494	4.617993862578	0.00448571107116563	0.306512164008161	0.306512164008161	F11/CLEC3B/APOH	3
GO:0072378	blood coagulation, fibrin clot formation	3/249	25/18449	0.12	8.8910843373494	4.617993862578	0.00448571107116563	0.306512164008161	0.306512164008161	F11/GP9/APOH	3
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	8/249	191/18449	0.0418848167539267	3.10334531844656	3.4177420831537	0.00449599967673577	0.306512164008161	0.306512164008161	RXFP2/PF4/ADRA1A/UCN2/AGRP/ADGRF4/GAL/ADCY8	8
GO:0042391	regulation of membrane potential	13/249	418/18449	0.0311004784688995	2.30430814165754	3.15498329392893	0.00461378347538749	0.306635355070526	0.306635355070526	SLC6A4/HTR3C/GRIA1/CHRNB4/ADRA1A/MYOC/CHRM1/CHRNA2/GABRA3/CAV3/HTR3A/KCNA4/KISS1R	13
GO:0030198	extracellular matrix organization	10/249	278/18449	0.0359712230215827	2.66519314668747	3.2721727463826	0.00464036345142399	0.306635355070526	0.306635355070526	ADAMTS20/COL11A1/MMP13/MMP1/MMP12/IBSP/MMP3/MMP11/ANGPTL7/ADAMTS8	10
GO:0043062	extracellular structure organization	10/249	279/18449	0.03584229390681	2.65564048307927	3.2593372461174	0.00475737586509927	0.306635355070526	0.306635355070526	ADAMTS20/COL11A1/MMP13/MMP1/MMP12/IBSP/MMP3/MMP11/ANGPTL7/ADAMTS8	10
GO:0045229	external encapsulating structure organization	10/249	280/18449	0.0357142857142857	2.64615605278256	3.24655773809424	0.00487669825966533	0.306635355070526	0.306635355070526	ADAMTS20/COL11A1/MMP13/MMP1/MMP12/IBSP/MMP3/MMP11/ANGPTL7/ADAMTS8	10
GO:0046883	regulation of hormone secretion	9/249	236/18449	0.038135593220339	2.8255564631407	3.30140764111558	0.00488808601264704	0.306635355070526	0.306635355070526	ECRG4/NMU/RETN/ABCA12/EDN3/NR0B2/GAL/ADCY8/KISS1R	9
GO:0060047	heart contraction	9/249	236/18449	0.038135593220339	2.8255564631407	3.30140764111558	0.00488808601264704	0.306635355070526	0.306635355070526	AGTR2/CHRM2/TNNC1/NMU/ADRA1A/SHOX2/EDN3/CAV3/SGCG	9
GO:0045933	positive regulation of muscle contraction	4/249	51/18449	0.0784313725490196	5.8111662335617	4.02428535368501	0.00492441236964846	0.306635355070526	0.306635355070526	NMU/ADRA1A/CACNA1S/EDN3	4
GO:0098926	postsynaptic signal transduction	4/249	51/18449	0.0784313725490196	5.8111662335617	4.02428535368501	0.00492441236964846	0.306635355070526	0.306635355070526	CHRM2/CHRNB4/CHRM1/CHRNA2	4
GO:0042730	fibrinolysis	3/249	26/18449	0.115384615384615	8.54911955514365	4.50548373076552	0.00502080745126566	0.306635355070526	0.306635355070526	F11/APOH/CPB2	3
GO:0045987	positive regulation of smooth muscle contraction	3/249	26/18449	0.115384615384615	8.54911955514365	4.50548373076552	0.00502080745126566	0.306635355070526	0.306635355070526	NMU/ADRA1A/EDN3	3
GO:0006940	regulation of smooth muscle contraction	4/249	52/18449	0.0769230769230769	5.69941303676243	3.96926787745722	0.00527923461768674	0.311590588375937	0.311590588375937	CHRM2/NMU/ADRA1A/EDN3	4
GO:0050819	negative regulation of coagulation	4/249	52/18449	0.0769230769230769	5.69941303676243	3.96926787745722	0.00527923461768674	0.311590588375937	0.311590588375937	F11/PF4/APOH/CPB2	4
GO:1901570	fatty acid derivative biosynthetic process	4/249	52/18449	0.0769230769230769	5.69941303676243	3.96926787745722	0.00527923461768674	0.311590588375937	0.311590588375937	GGTLC1/GGTLC2/AWAT2/HMGCS2	4
GO:0055123	digestive system development	5/249	83/18449	0.0602409638554217	4.46339575168142	3.69889923624159	0.00531452478894656	0.311590588375937	0.311590588375937	OTC/STRA6/FOXE1/HMGCS2/SFRP5	5
GO:0060292	long-term synaptic depression	3/249	27/18449	0.111111111111111	8.23248549754574	4.39885543145488	0.00559275469888195	0.321473733328871	0.321473733328871	AGER/SLC24A2/ADCY8	3
GO:0061436	establishment of skin barrier	3/249	27/18449	0.111111111111111	8.23248549754574	4.39885543145488	0.00559275469888195	0.321473733328871	0.321473733328871	ABCA12/KRT16/GRHL3	3
GO:0023061	signal release	13/249	429/18449	0.0303030303030303	2.24522331751247	3.05236961574152	0.00570958304517828	0.325002770814372	0.325002770814372	SLC6A4/ECRG4/CHRNB4/SYT12/NMU/SYT4/RETN/ABCA12/EDN3/NR0B2/GAL/ADCY8/KISS1R	13
GO:0003015	heart process	9/249	244/18449	0.0368852459016393	2.73291526762789	3.18724555485642	0.00604929305339	0.341028895884861	0.341028895884861	AGTR2/CHRM2/TNNC1/NMU/ADRA1A/SHOX2/EDN3/CAV3/SGCG	9
GO:0072376	protein activation cascade	3/249	28/18449	0.107142857142857	7.93846815834768	4.29758661648311	0.0062022091678043	0.34305238066827	0.34305238066827	F11/GP9/APOH	3
GO:0099505	regulation of presynaptic membrane potential	3/249	28/18449	0.107142857142857	7.93846815834768	4.29758661648311	0.0062022091678043	0.34305238066827	0.34305238066827	GRIA1/HTR3A/KCNA4	3
GO:0006066	alcohol metabolic process	11/249	337/18449	0.0326409495548961	2.41844529453124	3.07385205599577	0.00626614265830198	0.343349480426397	0.343349480426397	CYP24A1/CYP17A1/ADH1B/AKR1B15/AKR1B10/AWAT2/HMGCS2/CYP1A2/MOGAT1/MIOX/NR0B2	11
GO:0050805	negative regulation of synaptic transmission	4/249	55/18449	0.0727272727272727	5.38853596202994	3.81242702765084	0.00644530047375327	0.346459740944463	0.346459740944463	SLC6A4/AGER/SLC24A2/ADCY8	4
GO:0007613	memory	5/249	87/18449	0.0574712643678161	4.25818215390297	3.56298193083956	0.00647702275015803	0.346459740944463	0.346459740944463	SLC6A4/GRIA1/SYT4/NETO1/ADCY8	5
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	10/249	292/18449	0.0342465753424658	2.53740991362711	3.09740275753052	0.00650018275693176	0.346459740944463	0.346459740944463	RXFP2/PF4/CHRM2/ADRA1A/CHRM1/UCN2/AGRP/ADGRF4/GAL/ADCY8	10
GO:0048520	positive regulation of behavior	3/249	29/18449	0.103448275862069	7.66472787702534	4.20121814258626	0.00684977983179271	0.357605813806174	0.357605813806174	GRIA1/AGRP/STRA6	3
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	4/249	56/18449	0.0714285714285714	5.29231210556512	3.76268312583915	0.00686895796258914	0.357605813806174	0.357605813806174	AGTR2/CHRM2/CHRM1/SSTR4	4
GO:0034329	cell junction assembly	14/249	490/18449	0.0285714285714286	2.11692484222605	2.93102511499023	0.00694716645357752	0.357605813806174	0.357605813806174	GRIA1/CASKIN1/GPM6A/MYOC/POU4F1/CCDC141/GABRA3/CLDN18/NRG3/FAM107A/IL1RAPL2/GJB6/DSG3/CDH19	14
GO:0045104	intermediate filament cytoskeleton organization	5/249	89/18449	0.0561797752808989	4.16249266729841	3.49805647408086	0.00712042812834522	0.357605813806174	0.357605813806174	KRT16/KRT6C/KRT6B/KRT6A/KRT75	5
GO:0048644	muscle organ morphogenesis	4/249	57/18449	0.0701754385964912	5.19946452476573	3.71411622690801	0.00731063339696177	0.357605813806174	0.357605813806174	ANKRD1/TNNC1/SHOX2/POU4F1	4
GO:0060415	muscle tissue morphogenesis	4/249	57/18449	0.0701754385964912	5.19946452476573	3.71411622690801	0.00731063339696177	0.357605813806174	0.357605813806174	ANKRD1/TNNC1/SHOX2/POU4F1	4
GO:1904645	response to amyloid-beta	4/249	57/18449	0.0701754385964912	5.19946452476573	3.71411622690801	0.00731063339696177	0.357605813806174	0.357605813806174	MMP13/MMP12/AGER/MMP3	4
GO:0045103	intermediate filament-based process	5/249	90/18449	0.0555555555555556	4.11624274877287	3.46630400766826	0.00745830032243612	0.357605813806174	0.357605813806174	KRT16/KRT6C/KRT6B/KRT6A/KRT75	5
