ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0030868	smooth endoplasmic reticulum membrane	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0030877	beta-catenin destruction complex	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0030894	replisome	0/279	24/19556	0	0	-0.589716869120204	1	1	1		0
GO:0030897	HOPS complex	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0030904	retromer complex	0/279	22/19556	0	0	-0.564582011647768	1	1	1		0
GO:0030964	NADH dehydrogenase complex	0/279	47/19556	0	0	-0.825738839737444	1	1	1		0
GO:0030990	intraciliary transport particle	0/279	25/19556	0	0	-0.6018926672479	1	1	1		0
GO:0030991	intraciliary transport particle A	0/279	23/19556	0	0	-0.577285608802785	1	1	1		0
GO:0030992	intraciliary transport particle B	0/279	18/19556	0	0	-0.510631365754515	1	1	1		0
GO:0031010	ISWI-type complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0031011	Ino80 complex	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0031074	nucleocytoplasmic transport complex	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0031080	nuclear pore outer ring	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0031082	BLOC complex	0/279	20/19556	0	0	-0.53828027130247	1	1	1		0
GO:0031083	BLOC-1 complex	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0031092	platelet alpha granule membrane	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0031094	platelet dense tubular network	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0031105	septin complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0031143	pseudopodium	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0031201	SNARE complex	0/279	46/19556	0	0	-0.816886218504304	1	1	1		0
GO:0031209	SCAR complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0031248	protein acetyltransferase complex	0/279	98/19556	0	0	-1.1939199974016	1	1	1		0
GO:0031254	cell trailing edge	0/279	16/19556	0	0	-0.481403229849255	1	1	1		0
GO:0031258	lamellipodium membrane	0/279	24/19556	0	0	-0.589716869120204	1	1	1		0
GO:0031261	DNA replication preinitiation complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0031312	extrinsic component of organelle membrane	0/279	28/19556	0	0	-0.637032251978583	1	1	1		0
GO:0031332	RNAi effector complex	0/279	400/19556	0	0	-2.4310218907563	1	1	1		0
GO:0031414	N-terminal protein acetyltransferase complex	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0031430	M band	0/279	29/19556	0	0	-0.648324634559027	1	1	1		0
GO:0031463	Cul3-RING ubiquitin ligase complex	0/279	64/19556	0	0	-0.96399120968695	1	1	1		0
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0031466	Cul5-RING ubiquitin ligase complex	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0031519	PcG protein complex	0/279	49/19556	0	0	-0.843167942406452	1	1	1		0
GO:0031527	filopodium membrane	0/279	18/19556	0	0	-0.510631365754515	1	1	1		0
GO:0031588	nucleotide-activated protein kinase complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0031616	spindle pole centrosome	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0031672	A band	0/279	41/19556	0	0	-0.771114622503866	1	1	1		0
GO:0031903	microbody membrane	0/279	65/19556	0	0	-0.971518121213461	1	1	1		0
GO:0031907	microbody lumen	0/279	51/19556	0	0	-0.860247459688104	1	1	1		0
GO:0031941	filamentous actin	0/279	30/19556	0	0	-0.659424794954258	1	1	1		0
GO:0032009	early phagosome	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0032039	integrator complex	0/279	20/19556	0	0	-0.53828027130247	1	1	1		0
GO:0032040	small-subunit processome	0/279	73/19556	0	0	-1.02978082996541	1	1	1		0
GO:0032045	guanyl-nucleotide exchange factor complex	0/279	27/19556	0	0	-0.625537236962363	1	1	1		0
GO:0032156	septin cytoskeleton	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0032280	symmetric synapse	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0032426	stereocilium tip	0/279	20/19556	0	0	-0.53828027130247	1	1	1		0
GO:0032433	filopodium tip	0/279	18/19556	0	0	-0.510631365754515	1	1	1		0
GO:0032437	cuticular plate	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0032588	trans-Golgi network membrane	0/279	116/19556	0	0	-1.29954748297733	1	1	1		0
GO:0032797	SMN complex	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0032806	carboxy-terminal domain protein kinase complex	0/279	20/19556	0	0	-0.53828027130247	1	1	1		0
GO:0032839	dendrite cytoplasm	0/279	28/19556	0	0	-0.637032251978583	1	1	1		0
GO:0033017	sarcoplasmic reticulum membrane	0/279	44/19556	0	0	-0.798889535926207	1	1	1		0
GO:0033018	sarcoplasmic reticulum lumen	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0033106	cis-Golgi network membrane	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0033162	melanosome membrane	0/279	24/19556	0	0	-0.589716869120204	1	1	1		0
GO:0033176	proton-transporting V-type ATPase complex	0/279	28/19556	0	0	-0.637032251978583	1	1	1		0
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0033179	proton-transporting V-type ATPase, V0 domain	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0033180	proton-transporting V-type ATPase, V1 domain	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0033270	paranode region of axon	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0033276	transcription factor TFTC complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0033290	eukaryotic 48S preinitiation complex	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0033391	chromatoid body	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0034045	phagophore assembly site membrane	0/279	22/19556	0	0	-0.564582011647768	1	1	1		0
GO:0034362	low-density lipoprotein particle	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0034399	nuclear periphery	0/279	31/19556	0	0	-0.670342282391948	1	1	1		0
GO:0034451	centriolar satellite	0/279	84/19556	0	0	-1.10495769494005	1	1	1		0
GO:0034515	proteasome storage granule	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0034518	RNA cap binding complex	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0034663	endoplasmic reticulum chaperone complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0034706	sodium channel complex	0/279	24/19556	0	0	-0.589716869120204	1	1	1		0
GO:0034708	methyltransferase complex	0/279	104/19556	0	0	-1.23011532003504	1	1	1		0
GO:0034709	methylosome	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0034719	SMN-Sm protein complex	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0034992	microtubule organizing center attachment site	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0034993	meiotic nuclear membrane microtubule tethering complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0035097	histone methyltransferase complex	0/279	70/19556	0	0	-1.00832134081639	1	1	1		0
GO:0035098	ESC/E(Z) complex	0/279	16/19556	0	0	-0.481403229849255	1	1	1		0
GO:0035102	PRC1 complex	0/279	18/19556	0	0	-0.510631365754515	1	1	1		0
GO:0035145	exon-exon junction complex	0/279	21/19556	0	0	-0.551587261213623	1	1	1		0
GO:0035253	ciliary rootlet	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0035267	NuA4 histone acetyltransferase complex	0/279	28/19556	0	0	-0.637032251978583	1	1	1		0
GO:0035371	microtubule plus-end	0/279	27/19556	0	0	-0.625537236962363	1	1	1		0
GO:0035631	CD40 receptor complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0035859	Seh1-associated complex	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0035861	site of double-strand break	0/279	103/19556	0	0	-1.22415555327283	1	1	1		0
GO:0036019	endolysosome	0/279	34/19556	0	0	-0.702083218400121	1	1	1		0
GO:0036020	endolysosome membrane	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0036038	MKS complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0036128	CatSper complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0036157	outer dynein arm	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0036396	RNA N6-methyladenosine methyltransferase complex	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0036452	ESCRT complex	0/279	29/19556	0	0	-0.648324634559027	1	1	1		0
GO:0038201	TOR complex	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0042101	T cell receptor complex	0/279	143/19556	0	0	-1.44388624631001	1	1	1		0
GO:0042105	alpha-beta T cell receptor complex	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0042382	paraspeckles	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0042405	nuclear inclusion body	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0042470	melanosome	0/279	111/19556	0	0	-1.27106805428933	1	1	1		0
GO:0042555	MCM complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0042571	immunoglobulin complex, circulating	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0042575	DNA polymerase complex	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0042579	microbody	0/279	149/19556	0	0	-1.4740941387723	1	1	1		0
GO:0042583	chromaffin granule	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0042588	zymogen granule	0/279	20/19556	0	0	-0.53828027130247	1	1	1		0
GO:0042589	zymogen granule membrane	0/279	18/19556	0	0	-0.510631365754515	1	1	1		0
GO:0042611	MHC protein complex	0/279	22/19556	0	0	-0.564582011647768	1	1	1		0
GO:0042613	MHC class II protein complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0042622	photoreceptor outer segment membrane	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0043020	NADPH oxidase complex	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0043034	costamere	0/279	16/19556	0	0	-0.481403229849255	1	1	1		0
GO:0043073	germ cell nucleus	0/279	36/19556	0	0	-0.722474680826183	1	1	1		0
GO:0043083	synaptic cleft	0/279	28/19556	0	0	-0.637032251978583	1	1	1		0
GO:0043186	P granule	0/279	27/19556	0	0	-0.625537236962363	1	1	1		0
GO:0043189	H4/H2A histone acetyltransferase complex	0/279	28/19556	0	0	-0.637032251978583	1	1	1		0
GO:0043218	compact myelin	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0043220	Schmidt-Lanterman incisure	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0043240	Fanconi anaemia nuclear complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0043256	laminin trimer	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0043596	nuclear replication fork	0/279	45/19556	0	0	-0.807937526738591	1	1	1		0
GO:0043601	nuclear replisome	0/279	22/19556	0	0	-0.564582011647768	1	1	1		0
GO:0044194	cytolytic granule	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0044292	dendrite terminus	0/279	16/19556	0	0	-0.481403229849255	1	1	1		0
GO:0044305	calyx of Held	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0044322	endoplasmic reticulum quality control compartment	0/279	24/19556	0	0	-0.589716869120204	1	1	1		0
GO:0044391	ribosomal subunit	0/279	175/19556	0	0	-1.59860888217926	1	1	1		0
GO:0044615	nuclear pore nuclear basket	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0044665	MLL1/2 complex	0/279	30/19556	0	0	-0.659424794954258	1	1	1		0
GO:0044666	MLL3/4 complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0044753	amphisome	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0044754	autolysosome	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0045009	chitosome	0/279	24/19556	0	0	-0.589716869120204	1	1	1		0
GO:0045120	pronucleus	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0045239	tricarboxylic acid cycle heteromeric enzyme complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0045240	alpha-ketoacid dehydrogenase complex	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0045259	proton-transporting ATP synthase complex	0/279	21/19556	0	0	-0.551587261213623	1	1	1		0
GO:0045271	respiratory chain complex I	0/279	47/19556	0	0	-0.825738839737444	1	1	1		0
GO:0045275	respiratory chain complex III	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0045277	respiratory chain complex IV	0/279	22/19556	0	0	-0.564582011647768	1	1	1		0
GO:0045335	phagocytic vesicle	0/279	149/19556	0	0	-1.4740941387723	1	1	1		0
GO:0045495	pole plasm	0/279	27/19556	0	0	-0.625537236962363	1	1	1		0
GO:0046540	U4/U6 x U5 tri-snRNP complex	0/279	40/19556	0	0	-0.761633221260175	1	1	1		0
GO:0048188	Set1C/COMPASS complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0048475	coated membrane	0/279	96/19556	0	0	-1.18161361557913	1	1	1		0
GO:0048500	signal recognition particle	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0048770	pigment granule	0/279	111/19556	0	0	-1.27106805428933	1	1	1		0
GO:0051233	spindle midzone	0/279	38/19556	0	0	-0.742310202373307	1	1	1		0
GO:0055029	nuclear DNA-directed RNA polymerase complex	0/279	87/19556	0	0	-1.12460262230999	1	1	1		0
GO:0060077	inhibitory synapse	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0060091	kinocilium	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0060187	cell pole	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0060198	clathrin-sculpted vesicle	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0060293	germ plasm	0/279	27/19556	0	0	-0.625537236962363	1	1	1		0
GO:0061700	GATOR2 complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0061702	canonical inflammasome complex	0/279	16/19556	0	0	-0.481403229849255	1	1	1		0
GO:0061827	sperm head	0/279	22/19556	0	0	-0.564582011647768	1	1	1		0
GO:0070069	cytochrome complex	0/279	36/19556	0	0	-0.722474680826183	1	1	1		0
GO:0070461	SAGA-type complex	0/279	36/19556	0	0	-0.722474680826183	1	1	1		0
GO:0070603	SWI/SNF superfamily-type complex	0/279	86/19556	0	0	-1.11809199452115	1	1	1		0
GO:0070822	Sin3-type complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0070938	contractile ring	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0070971	endoplasmic reticulum exit site	0/279	30/19556	0	0	-0.659424794954258	1	1	1		0
GO:0070993	cytosolic translation preinitiation complex	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0071004	U2-type prespliceosome	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0071005	U2-type precatalytic spliceosome	0/279	50/19556	0	0	-0.851750074694942	1	1	1		0
GO:0071006	U2-type catalytic step 1 spliceosome	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0071007	U2-type catalytic step 2 spliceosome	0/279	30/19556	0	0	-0.659424794954258	1	1	1		0
GO:0071010	prespliceosome	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0071011	precatalytic spliceosome	0/279	56/19556	0	0	-0.901546218148226	1	1	1		0
GO:0071012	catalytic step 1 spliceosome	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0071013	catalytic step 2 spliceosome	0/279	92/19556	0	0	-1.15661588815857	1	1	1		0
GO:0071014	post-mRNA release spliceosomal complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0071162	CMG complex	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0071203	WASH complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0071339	MLL1 complex	0/279	29/19556	0	0	-0.648324634559027	1	1	1		0
GO:0071546	pi-body	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0071564	npBAF complex	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0071565	nBAF complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0071782	endoplasmic reticulum tubular network	0/279	29/19556	0	0	-0.648324634559027	1	1	1		0
GO:0071953	elastic fiber	0/279	37/19556	0	0	-0.73245908160267	1	1	1		0
GO:0072379	ER membrane insertion complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0072546	EMC complex	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0072687	meiotic spindle	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	0/279	38/19556	0	0	-0.742310202373307	1	1	1		0
GO:0090443	FAR/SIN/STRIPAK complex	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0090533	cation-transporting ATPase complex	0/279	47/19556	0	0	-0.825738839737444	1	1	1		0
GO:0090543	Flemming body	0/279	25/19556	0	0	-0.6018926672479	1	1	1		0
GO:0090545	CHD-type complex	0/279	16/19556	0	0	-0.481403229849255	1	1	1		0
GO:0090734	site of DNA damage	0/279	143/19556	0	0	-1.44388624631001	1	1	1		0
GO:0090741	pigment granule membrane	0/279	24/19556	0	0	-0.589716869120204	1	1	1		0
GO:0097038	perinuclear endoplasmic reticulum	0/279	23/19556	0	0	-0.577285608802785	1	1	1		0
GO:0097197	tetraspanin-enriched microdomain	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0097346	INO80-type complex	0/279	27/19556	0	0	-0.625537236962363	1	1	1		0
GO:0097413	Lewy body	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0097431	mitotic spindle pole	0/279	39/19556	0	0	-0.752033280938765	1	1	1		0
GO:0097440	apical dendrite	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0097504	Gemini of Cajal bodies	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0097524	sperm plasma membrane	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0097525	spliceosomal snRNP complex	0/279	86/19556	0	0	-1.11809199452115	1	1	1		0
GO:0097526	spliceosomal tri-snRNP complex	0/279	40/19556	0	0	-0.761633221260175	1	1	1		0
GO:0097550	transcription preinitiation complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0097648	G protein-coupled receptor complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0097732	9+2 non-motile cilium	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0098533	ATPase dependent transmembrane transport complex	0/279	53/19556	0	0	-0.876997817374596	1	1	1		0
GO:0098553	lumenal side of endoplasmic reticulum membrane	0/279	33/19556	0	0	-0.691663695746134	1	1	1		0
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	0/279	35/19556	0	0	-0.712351395700709	1	1	1		0
GO:0098574	cytoplasmic side of lysosomal membrane	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0098576	lumenal side of membrane	0/279	44/19556	0	0	-0.798889535926207	1	1	1		0
GO:0098636	protein complex involved in cell adhesion	0/279	40/19556	0	0	-0.761633221260175	1	1	1		0
GO:0098691	dopaminergic synapse	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0098798	mitochondrial protein-containing complex	0/279	176/19556	0	0	-1.60321119068765	1	1	1		0
GO:0098799	outer mitochondrial membrane protein complex	0/279	25/19556	0	0	-0.6018926672479	1	1	1		0
GO:0098800	inner mitochondrial membrane protein complex	0/279	54/19556	0	0	-0.885255414985841	1	1	1		0
GO:0098803	respiratory chain complex	0/279	109/19556	0	0	-1.25950016859454	1	1	1		0
GO:0098831	presynaptic active zone cytoplasmic component	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0098837	postsynaptic recycling endosome	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0098845	postsynaptic endosome	0/279	21/19556	0	0	-0.551587261213623	1	1	1		0
GO:0098850	extrinsic component of synaptic vesicle membrane	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0098871	postsynaptic actin cytoskeleton	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0098890	extrinsic component of postsynaptic membrane	0/279	12/19556	0	0	-0.416864760860404	1	1	1		0
GO:0098985	asymmetric, glutamatergic, excitatory synapse	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:0099023	vesicle tethering complex	0/279	66/19556	0	0	-0.978987927556231	1	1	1		0
GO:0099086	synaptonemal structure	0/279	42/19556	0	0	-0.78048180491595	1	1	1		0
GO:0099243	extrinsic component of synaptic membrane	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0099524	postsynaptic cytosol	0/279	29/19556	0	0	-0.648324634559027	1	1	1		0
GO:0099568	cytoplasmic region	0/279	29/19556	0	0	-0.648324634559027	1	1	1		0
GO:0099571	postsynaptic cytoskeleton	0/279	15/19556	0	0	-0.466104746218514	1	1	1		0
GO:0099738	cell cortex region	0/279	29/19556	0	0	-0.648324634559027	1	1	1		0
GO:0101002	ficolin-1-rich granule	0/279	185/19556	0	0	-1.64407313096268	1	1	1		0
GO:0101003	ficolin-1-rich granule membrane	0/279	60/19556	0	0	-0.933284719368137	1	1	1		0
GO:0101031	protein folding chaperone complex	0/279	32/19556	0	0	-0.681085881582137	1	1	1		0
GO:0106083	nuclear membrane protein complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0106094	nuclear membrane microtubule tethering complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:0106139	symbiont cell surface	0/279	20/19556	0	0	-0.53828027130247	1	1	1		0
GO:0120103	centriolar subdistal appendage	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0120114	Sm-like protein family complex	0/279	107/19556	0	0	-1.24782746053886	1	1	1		0
GO:0120212	sperm head-tail coupling apparatus	0/279	22/19556	0	0	-0.564582011647768	1	1	1		0
GO:0120293	dynein axonemal particle	0/279	20/19556	0	0	-0.53828027130247	1	1	1		0
GO:0140139	solid phase of basement membrane	0/279	23/19556	0	0	-0.577285608802785	1	1	1		0
GO:0140143	collagenous component of basement membrane	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:0140144	non-collagenous component of basement membrane	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0140149	non-collagenous component of interstitial matrix	0/279	44/19556	0	0	-0.798889535926207	1	1	1		0
GO:0140150	gel phase of interstitial matrix	0/279	30/19556	0	0	-0.659424794954258	1	1	1		0
GO:0140268	endoplasmic reticulum-plasma membrane contact site	0/279	19/19556	0	0	-0.524637283148247	1	1	1		0
GO:0140275	MIB complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0140349	laminin network	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0140534	endoplasmic reticulum protein-containing complex	0/279	120/19556	0	0	-1.32189958403991	1	1	1		0
GO:0140672	ATAC complex	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:0150005	enzyme activator complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0160112	axonemal B tubule inner sheath	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:0160232	INTAC complex	0/279	17/19556	0	0	-0.496231789303129	1	1	1		0
GO:1902493	acetyltransferase complex	0/279	106/19556	0	0	-1.24195087531109	1	1	1		0
GO:1902554	serine/threonine protein kinase complex	0/279	119/19556	0	0	-1.31634628304606	1	1	1		0
GO:1902555	endoribonuclease complex	0/279	34/19556	0	0	-0.702083218400121	1	1	1		0
GO:1902562	H4 histone acetyltransferase complex	0/279	40/19556	0	0	-0.761633221260175	1	1	1		0
GO:1902773	GTPase activator complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:1902911	protein kinase complex	0/279	133/19556	0	0	-1.39212731060975	1	1	1		0
GO:1904813	ficolin-1-rich granule lumen	0/279	125/19556	0	0	-1.34933168541415	1	1	1		0
GO:1904930	amphisome membrane	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:1904949	ATPase complex	0/279	116/19556	0	0	-1.29954748297733	1	1	1		0
GO:1905286	serine-type peptidase complex	0/279	11/19556	0	0	-0.399107411962378	1	1	1		0
GO:1905348	endonuclease complex	0/279	39/19556	0	0	-0.752033280938765	1	1	1		0
GO:1905354	exoribonuclease complex	0/279	25/19556	0	0	-0.6018926672479	1	1	1		0
GO:1905368	peptidase complex	0/279	111/19556	0	0	-1.27106805428933	1	1	1		0
GO:1905369	endopeptidase complex	0/279	84/19556	0	0	-1.10495769494005	1	1	1		0
GO:1990023	mitotic spindle midzone	0/279	14/19556	0	0	-0.450288443890802	1	1	1		0
GO:1990204	oxidoreductase complex	0/279	106/19556	0	0	-1.24195087531109	1	1	1		0
GO:1990229	iron-sulfur cluster assembly complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:1990391	DNA repair complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:1990498	mitotic spindle microtubule	0/279	16/19556	0	0	-0.481403229849255	1	1	1		0
GO:1990752	microtubule end	0/279	35/19556	0	0	-0.712351395700709	1	1	1		0
GO:1990877	FNIP-folliculin RagC/D GAP	0/279	10/19556	0	0	-0.380524251953553	1	1	1		0
GO:1990907	beta-catenin-TCF complex	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
GO:1990909	Wnt signalosome	0/279	13/19556	0	0	-0.433897700206036	1	1	1		0
